_id,Quarter,QuarterQF,HB,HBQF,Location,LocationQF,Specialty,SpecialtyQF,SpecialtyName,SpecialtyNameQF,AllStaffedBeddays,AllStaffedBeddaysQF,TotalOccupiedBeddays,TotalOccupiedBeddaysQF,AverageAvailableStaffedBeds,AverageAvailableStaffedBedsQF,AverageOccupiedBeds,AverageOccupiedBedsQF,PercentageOccupancy,PercentageOccupancyQF
1789,2019Q3,"",S08000015,"",S08000015,d,C7,"",Ophthalmology,"",118,"",72,"",1.282608695652174,"",0.7826086956521742,"",61.01694915254238,""
1790,2019Q4,"",S08000015,"",A111H,"",C7,"",Ophthalmology,"",3,"",3,"",0.03260869565217392,"",0.03260869565217392,"",100,""
1791,2019Q4,"",S08000015,"",A210H,"",C7,"",Ophthalmology,"",174,"",153,"",1.8913043478260874,"",1.6630434782608698,"",87.93103448275865,""
1792,2019Q4,"",S08000015,"",S08000015,d,C7,"",Ophthalmology,"",177,"",156,"",1.9239130434782614,"",1.695652173913044,"",88.13559322033899,""
1793,2020Q1,"",S08000015,"",A111H,"",C7,"",Ophthalmology,"",3,"",3,"",0.03296703296703298,"",0.03296703296703298,"",100,""
1794,2020Q1,"",S08000015,"",A210H,"",C7,"",Ophthalmology,"",174,"",119,"",1.9120879120879124,"",1.307692307692308,"",68.39080459770116,""
1795,2020Q1,"",S08000015,"",S08000015,d,C7,"",Ophthalmology,"",177,"",122,"",1.9450549450549455,"",1.3406593406593408,"",68.9265536723164,""
1796,2020Q2,"",S08000015,"",A210H,"",C7,"",Ophthalmology,"",171,"",30,"",1.8791208791208796,"",0.3296703296703298,"",17.54385964912281,""
1797,2020Q2,"",S08000015,"",S08000015,d,C7,"",Ophthalmology,"",171,"",30,"",1.8791208791208796,"",0.3296703296703298,"",17.54385964912281,""
1798,2020Q3,"",S08000015,"",A210H,"",C7,"",Ophthalmology,"",180,"",43,"",1.9565217391304353,"",0.4673913043478262,"",23.888888888888893,""
1799,2020Q3,"",S08000015,"",S08000015,d,C7,"",Ophthalmology,"",180,"",43,"",1.9565217391304353,"",0.4673913043478262,"",23.888888888888893,""
1800,2020Q4,"",S08000015,"",A210H,"",C7,"",Ophthalmology,"",97,"",58,"",1.0543478260869565,"",0.6304347826086958,"",59.7938144329897,""
1801,2020Q4,"",S08000015,"",S08000015,d,C7,"",Ophthalmology,"",97,"",58,"",1.0543478260869565,"",0.6304347826086958,"",59.7938144329897,""
1802,2021Q1,"",S08000015,"",A210H,"",C7,"",Ophthalmology,"",22,"",22,"",0.24444444444444452,"",0.24444444444444452,"",100,""
1803,2021Q1,"",S08000015,"",S08000015,d,C7,"",Ophthalmology,"",22,"",22,"",0.24444444444444452,"",0.24444444444444452,"",100,""
1804,2021Q2,"",S08000015,"",A210H,"",C7,"",Ophthalmology,"",82,"",82,"",0.9010989010989013,"",0.9010989010989013,"",100,""
1805,2021Q2,"",S08000015,"",S08000015,d,C7,"",Ophthalmology,"",82,"",82,"",0.9010989010989013,"",0.9010989010989013,"",100,""
1806,2021Q3,"",S08000015,"",A210H,"",C7,"",Ophthalmology,"",87,"",87,"",0.9456521739130438,"",0.9456521739130438,"",100,""
1807,2021Q3,"",S08000015,"",S08000015,d,C7,"",Ophthalmology,"",87,"",87,"",0.9456521739130438,"",0.9456521739130438,"",100,""
1808,2021Q4,p,S08000015,"",A210H,"",C7,"",Ophthalmology,"",121,"",121,"",1.3152173913043483,"",1.3152173913043483,"",100,""
1809,2021Q4,p,S08000015,"",S08000015,d,C7,"",Ophthalmology,"",121,"",121,"",1.3152173913043483,"",1.3152173913043483,"",100,""
1810,2016Q4,"",S08000015,"",A111H,"",CA,"",Paediatric Surgery,"",22,"",22,"",0.23913043478260876,"",0.23913043478260876,"",100,""
1811,2016Q4,"",S08000015,"",S08000015,d,CA,"",Paediatric Surgery,"",22,"",22,"",0.23913043478260876,"",0.23913043478260876,"",100,""
1812,2017Q1,"",S08000015,"",A111H,"",CA,"",Paediatric Surgery,"",8,"",8,"",0.08888888888888892,"",0.08888888888888892,"",100,""
1813,2017Q1,"",S08000015,"",S08000015,d,CA,"",Paediatric Surgery,"",8,"",8,"",0.08888888888888892,"",0.08888888888888892,"",100,""
1814,2017Q2,"",S08000015,"",A111H,"",CA,"",Paediatric Surgery,"",11,"",11,"",0.12087912087912092,"",0.12087912087912092,"",100,""
1815,2017Q2,"",S08000015,"",S08000015,d,CA,"",Paediatric Surgery,"",11,"",11,"",0.12087912087912092,"",0.12087912087912092,"",100,""
1816,2017Q3,"",S08000015,"",A111H,"",CA,"",Paediatric Surgery,"",7,"",7,"",0.07608695652173916,"",0.07608695652173916,"",100,""
1817,2017Q3,"",S08000015,"",S08000015,d,CA,"",Paediatric Surgery,"",7,"",7,"",0.07608695652173916,"",0.07608695652173916,"",100,""
1818,2017Q4,"",S08000015,"",A111H,"",CA,"",Paediatric Surgery,"",20,"",20,"",0.21739130434782614,"",0.21739130434782614,"",100,""
1819,2017Q4,"",S08000015,"",S08000015,d,CA,"",Paediatric Surgery,"",20,"",20,"",0.21739130434782614,"",0.21739130434782614,"",100,""
1820,2018Q1,"",S08000015,"",A111H,"",CA,"",Paediatric Surgery,"",12,"",12,"",0.13333333333333336,"",0.13333333333333336,"",100,""
1821,2018Q1,"",S08000015,"",S08000015,d,CA,"",Paediatric Surgery,"",12,"",12,"",0.13333333333333336,"",0.13333333333333336,"",100,""
1822,2018Q2,"",S08000015,"",A111H,"",CA,"",Paediatric Surgery,"",9,"",9,"",0.09890109890109892,"",0.09890109890109892,"",100,""
1823,2018Q2,"",S08000015,"",S08000015,d,CA,"",Paediatric Surgery,"",9,"",9,"",0.09890109890109892,"",0.09890109890109892,"",100,""
1824,2018Q3,"",S08000015,"",A111H,"",CA,"",Paediatric Surgery,"",3,"",3,"",0.03260869565217392,"",0.03260869565217392,"",100,""
1825,2018Q3,"",S08000015,"",S08000015,d,CA,"",Paediatric Surgery,"",3,"",3,"",0.03260869565217392,"",0.03260869565217392,"",100,""
1826,2018Q4,"",S08000015,"",A111H,"",CA,"",Paediatric Surgery,"",9,"",9,"",0.09782608695652177,"",0.09782608695652177,"",100,""
1827,2018Q4,"",S08000015,"",S08000015,d,CA,"",Paediatric Surgery,"",9,"",9,"",0.09782608695652177,"",0.09782608695652177,"",100,""
1828,2019Q1,"",S08000015,"",A111H,"",CA,"",Paediatric Surgery,"",8,"",8,"",0.08888888888888892,"",0.08888888888888892,"",100,""
1829,2019Q1,"",S08000015,"",S08000015,d,CA,"",Paediatric Surgery,"",8,"",8,"",0.08888888888888892,"",0.08888888888888892,"",100,""
1830,2019Q2,"",S08000015,"",A111H,"",CA,"",Paediatric Surgery,"",6,"",6,"",0.06593406593406596,"",0.06593406593406596,"",100,""
1831,2019Q2,"",S08000015,"",S08000015,d,CA,"",Paediatric Surgery,"",6,"",6,"",0.06593406593406596,"",0.06593406593406596,"",100,""
1832,2019Q3,"",S08000015,"",A111H,"",CA,"",Paediatric Surgery,"",2,"",2,"",0.021739130434782615,"",0.021739130434782615,"",100,""
1833,2019Q3,"",S08000015,"",S08000015,d,CA,"",Paediatric Surgery,"",2,"",2,"",0.021739130434782615,"",0.021739130434782615,"",100,""
1834,2020Q1,"",S08000015,"",A111H,"",CA,"",Paediatric Surgery,"",9,"",9,"",0.09890109890109892,"",0.09890109890109892,"",100,""
1835,2020Q1,"",S08000015,"",S08000015,d,CA,"",Paediatric Surgery,"",9,"",9,"",0.09890109890109892,"",0.09890109890109892,"",100,""
1836,2020Q3,"",S08000015,"",A111H,"",CA,"",Paediatric Surgery,"",1,"",1,"",0.010869565217391308,"",0.010869565217391308,"",100,""
1837,2020Q3,"",S08000015,"",S08000015,d,CA,"",Paediatric Surgery,"",1,"",1,"",0.010869565217391308,"",0.010869565217391308,"",100,""
1838,2021Q1,"",S08000015,"",A111H,"",CA,"",Paediatric Surgery,"",1,"",1,"",0.011111111111111115,"",0.011111111111111115,"",100,""
1839,2021Q1,"",S08000015,"",S08000015,d,CA,"",Paediatric Surgery,"",1,"",1,"",0.011111111111111115,"",0.011111111111111115,"",100,""
1840,2021Q2,"",S08000015,"",A111H,"",CA,"",Paediatric Surgery,"",2,"",2,"",0.021978021978021987,"",0.021978021978021987,"",100,""
1841,2021Q2,"",S08000015,"",S08000015,d,CA,"",Paediatric Surgery,"",2,"",2,"",0.021978021978021987,"",0.021978021978021987,"",100,""
1842,2021Q3,"",S08000015,"",A111H,"",CA,"",Paediatric Surgery,"",6,"",6,"",0.06521739130434784,"",0.06521739130434784,"",100,""
1843,2021Q3,"",S08000015,"",S08000015,d,CA,"",Paediatric Surgery,"",6,"",6,"",0.06521739130434784,"",0.06521739130434784,"",100,""
1844,2016Q4,"",S08000015,"",A111H,"",AF,"",Paediatrics,"",3257,"",2657,"",35.402173913043484,"",28.8804347826087,"",81.57813939207863,""
1845,2016Q4,"",S08000015,"",A210H,"",AF,"",Paediatrics,"",2,"",2,"",0.021739130434782615,"",0.021739130434782615,"",100,""
1846,2016Q4,"",S08000015,"",S08000015,d,AF,"",Paediatrics,"",3259,"",2659,"",35.423913043478265,"",28.902173913043487,"",81.58944461491257,""
1847,2017Q1,"",S08000015,"",A111H,"",AF,"",Paediatrics,"",3089,"",2457,"",34.32222222222222,"",27.3,"",79.54030430560053,""
1848,2017Q1,"",S08000015,"",S08000015,d,AF,"",Paediatrics,"",3089,"",2457,"",34.32222222222222,"",27.3,"",79.54030430560053,""
1849,2017Q2,"",S08000015,"",A111H,"",AF,"",Paediatrics,"",2986,"",2026,"",32.81318681318682,"",22.26373626373627,"",67.8499665103818,""
1850,2017Q2,"",S08000015,"",S08000015,d,AF,"",Paediatrics,"",2986,"",2026,"",32.81318681318682,"",22.26373626373627,"",67.8499665103818,""
1851,2017Q3,"",S08000015,"",A111H,"",AF,"",Paediatrics,"",2921,"",2255,"",31.75,"",24.510869565217394,"",77.19958918178706,""
1852,2017Q3,"",S08000015,"",S08000015,d,AF,"",Paediatrics,"",2921,"",2255,"",31.75,"",24.510869565217394,"",77.19958918178706,""
1853,2017Q4,"",S08000015,"",A111H,"",AF,"",Paediatrics,"",3165,"",2420,"",34.402173913043484,"",26.304347826086968,"",76.46129541864141,""
1854,2017Q4,"",S08000015,"",S08000015,d,AF,"",Paediatrics,"",3165,"",2420,"",34.402173913043484,"",26.304347826086968,"",76.46129541864141,""
1855,2018Q1,"",S08000015,"",A111H,"",AF,"",Paediatrics,"",3115,"",2299,"",34.61111111111112,"",25.54444444444445,"",73.80417335473516,""
1856,2018Q1,"",S08000015,"",S08000015,d,AF,"",Paediatrics,"",3115,"",2299,"",34.61111111111112,"",25.54444444444445,"",73.80417335473516,""
1857,2018Q2,"",S08000015,"",A111H,"",AF,"",Paediatrics,"",3093,"",2139,"",33.98901098901099,"",23.505494505494514,"",69.15615906886521,""
1858,2018Q2,"",S08000015,"",S08000015,d,AF,"",Paediatrics,"",3093,"",2139,"",33.98901098901099,"",23.505494505494514,"",69.15615906886521,""
1859,2018Q3,"",S08000015,"",A111H,"",AF,"",Paediatrics,"",3189,"",2467,"",34.663043478260875,"",26.815217391304355,"",77.35967387895894,""
1860,2018Q3,"",S08000015,"",S08000015,d,AF,"",Paediatrics,"",3189,"",2467,"",34.663043478260875,"",26.815217391304355,"",77.35967387895894,""
1861,2018Q4,"",S08000015,"",A111H,"",AF,"",Paediatrics,"",3484,"",3143,"",37.86956521739131,"",34.163043478260875,"",90.21239954075776,""
1862,2018Q4,"",S08000015,"",S08000015,d,AF,"",Paediatrics,"",3484,"",3143,"",37.86956521739131,"",34.163043478260875,"",90.21239954075776,""
1863,2019Q1,"",S08000015,"",A111H,"",AF,"",Paediatrics,"",3102,"",2092,"",34.466666666666676,"",23.24444444444445,"",67.44036105738233,""
1864,2019Q1,"",S08000015,"",S08000015,d,AF,"",Paediatrics,"",3102,"",2092,"",34.466666666666676,"",23.24444444444445,"",67.44036105738233,""
1865,2019Q2,"",S08000015,"",A111H,"",AF,"",Paediatrics,"",3000,"",2299,"",32.96703296703297,"",25.26373626373627,"",76.63333333333335,""
1866,2019Q2,"",S08000015,"",S08000015,d,AF,"",Paediatrics,"",3000,"",2299,"",32.96703296703297,"",25.26373626373627,"",76.63333333333335,""
1867,2019Q3,"",S08000015,"",A111H,"",AF,"",Paediatrics,"",2969,"",2157,"",32.27173913043479,"",23.44565217391305,"",72.65072414954531,""
1868,2019Q3,"",S08000015,"",S08000015,d,AF,"",Paediatrics,"",2969,"",2157,"",32.27173913043479,"",23.44565217391305,"",72.65072414954531,""
1869,2019Q4,"",S08000015,"",A111H,"",AF,"",Paediatrics,"",3763,"",2777,"",40.902173913043484,"",30.184782608695656,"",73.79750199309063,""
1870,2019Q4,"",S08000015,"",S08000015,d,AF,"",Paediatrics,"",3763,"",2777,"",40.902173913043484,"",30.184782608695656,"",73.79750199309063,""
1871,2020Q1,"",S08000015,"",A111H,"",AF,"",Paediatrics,"",3897,"",1889,"",42.824175824175846,"",20.758241758241763,"",48.473184500898135,""
1872,2020Q1,"",S08000015,"",S08000015,d,AF,"",Paediatrics,"",3897,"",1889,"",42.824175824175846,"",20.758241758241763,"",48.473184500898135,""
1873,2020Q2,"",S08000015,"",A111H,"",AF,"",Paediatrics,"",3590,"",1329,"",39.45054945054946,"",14.604395604395608,"",37.01949860724233,""
1874,2020Q2,"",S08000015,"",S08000015,d,AF,"",Paediatrics,"",3590,"",1329,"",39.45054945054946,"",14.604395604395608,"",37.01949860724233,""
1875,2020Q3,"",S08000015,"",A111H,"",AF,"",Paediatrics,"",3496,"",1699,"",38,"",18.467391304347828,"",48.5983981693364,""
1876,2020Q3,"",S08000015,"",S08000015,d,AF,"",Paediatrics,"",3496,"",1699,"",38,"",18.467391304347828,"",48.5983981693364,""
1877,2020Q4,"",S08000015,"",A111H,"",AF,"",Paediatrics,"",3242,"",1126,"",35.239130434782616,"",12.239130434782611,"",34.73164713140037,""
1878,2020Q4,"",S08000015,"",S08000015,d,AF,"",Paediatrics,"",3242,"",1126,"",35.239130434782616,"",12.239130434782611,"",34.73164713140037,""
1879,2021Q1,"",S08000015,"",A111H,"",AF,"",Paediatrics,"",3162,"",1235,"",35.13333333333333,"",13.722222222222223,"",39.05755850727389,""
1880,2021Q1,"",S08000015,"",S08000015,d,AF,"",Paediatrics,"",3162,"",1235,"",35.13333333333333,"",13.722222222222223,"",39.05755850727389,""
1881,2021Q2,"",S08000015,"",A111H,"",AF,"",Paediatrics,"",3179,"",1477,"",34.93406593406594,"",16.230769230769234,"",46.461151305441966,""
1882,2021Q2,"",S08000015,"",S08000015,d,AF,"",Paediatrics,"",3179,"",1477,"",34.93406593406594,"",16.230769230769234,"",46.461151305441966,""
1883,2021Q3,"",S08000015,"",A111H,"",AF,"",Paediatrics,"",3411,"",1847,"",37.07608695652175,"",20.076086956521742,"",54.14834359425389,""
1884,2021Q3,"",S08000015,"",S08000015,d,AF,"",Paediatrics,"",3411,"",1847,"",37.07608695652175,"",20.076086956521742,"",54.14834359425389,""
1885,2021Q4,p,S08000015,"",A111H,"",AF,"",Paediatrics,"",3384,"",1965,"",36.78260869565218,"",21.35869565217392,"",58.067375886524836,""
1886,2021Q4,p,S08000015,"",S08000015,d,AF,"",Paediatrics,"",3384,"",1965,"",36.78260869565218,"",21.35869565217392,"",58.067375886524836,""
1887,2016Q4,"",S08000015,"",A111H,"", ,z,Paediatrics Grouping,d,3279,"",2679,"",35.6413043478261,"",29.11956521739131,"",81.7017383348582,""
1888,2016Q4,"",S08000015,"",A210H,"", ,z,Paediatrics Grouping,d,2,"",2,"",0.021739130434782615,"",0.021739130434782615,"",100,""
1889,2016Q4,"",S08000015,"",S08000015,d, ,z,Paediatrics Grouping,d,3281,"",2681,"",35.663043478260875,"",29.141304347826097,"",81.71289241085037,""
1890,2017Q1,"",S08000015,"",A111H,"", ,z,Paediatrics Grouping,d,3097,"",2465,"",34.41111111111112,"",27.388888888888893,"",79.59315466580564,""
1891,2017Q1,"",S08000015,"",S08000015,d, ,z,Paediatrics Grouping,d,3097,"",2465,"",34.41111111111112,"",27.388888888888893,"",79.59315466580564,""
1892,2017Q2,"",S08000015,"",A111H,"", ,z,Paediatrics Grouping,d,2997,"",2037,"",32.93406593406594,"",22.38461538461539,"",67.96796796796798,""
1893,2017Q2,"",S08000015,"",S08000015,d, ,z,Paediatrics Grouping,d,2997,"",2037,"",32.93406593406594,"",22.38461538461539,"",67.96796796796798,""
1894,2017Q3,"",S08000015,"",A111H,"", ,z,Paediatrics Grouping,d,2928,"",2262,"",31.826086956521745,"",24.586956521739133,"",77.25409836065575,""
1895,2017Q3,"",S08000015,"",S08000015,d, ,z,Paediatrics Grouping,d,2928,"",2262,"",31.826086956521745,"",24.586956521739133,"",77.25409836065575,""
1896,2017Q4,"",S08000015,"",A111H,"", ,z,Paediatrics Grouping,d,3185,"",2440,"",34.61956521739131,"",26.521739130434785,"",76.60910518053376,""
1897,2017Q4,"",S08000015,"",S08000015,d, ,z,Paediatrics Grouping,d,3185,"",2440,"",34.61956521739131,"",26.521739130434785,"",76.60910518053376,""
1898,2018Q1,"",S08000015,"",A111H,"", ,z,Paediatrics Grouping,d,3127,"",2311,"",34.744444444444454,"",25.67777777777778,"",73.90470099136554,""
1899,2018Q1,"",S08000015,"",S08000015,d, ,z,Paediatrics Grouping,d,3127,"",2311,"",34.744444444444454,"",25.67777777777778,"",73.90470099136554,""
1900,2018Q2,"",S08000015,"",A111H,"", ,z,Paediatrics Grouping,d,3102,"",2148,"",34.087912087912095,"",23.604395604395613,"",69.24564796905224,""
1901,2018Q2,"",S08000015,"",S08000015,d, ,z,Paediatrics Grouping,d,3102,"",2148,"",34.087912087912095,"",23.604395604395613,"",69.24564796905224,""
1902,2018Q3,"",S08000015,"",A111H,"", ,z,Paediatrics Grouping,d,3192,"",2470,"",34.695652173913054,"",26.84782608695653,"",77.3809523809524,""
1903,2018Q3,"",S08000015,"",S08000015,d, ,z,Paediatrics Grouping,d,3192,"",2470,"",34.695652173913054,"",26.84782608695653,"",77.3809523809524,""
1904,2018Q4,"",S08000015,"",A111H,"", ,z,Paediatrics Grouping,d,3493,"",3152,"",37.967391304347835,"",34.2608695652174,"",90.23761809332952,""
1905,2018Q4,"",S08000015,"",S08000015,d, ,z,Paediatrics Grouping,d,3493,"",3152,"",37.967391304347835,"",34.2608695652174,"",90.23761809332952,""
1906,2019Q1,"",S08000015,"",A111H,"", ,z,Paediatrics Grouping,d,3110,"",2100,"",34.555555555555564,"",23.333333333333332,"",67.52411575562702,""
1907,2019Q1,"",S08000015,"",S08000015,d, ,z,Paediatrics Grouping,d,3110,"",2100,"",34.555555555555564,"",23.333333333333332,"",67.52411575562702,""
1908,2019Q2,"",S08000015,"",A111H,"", ,z,Paediatrics Grouping,d,3006,"",2305,"",33.03296703296705,"",25.329670329670336,"",76.6799733865602,""
1909,2019Q2,"",S08000015,"",S08000015,d, ,z,Paediatrics Grouping,d,3006,"",2305,"",33.03296703296705,"",25.329670329670336,"",76.6799733865602,""
1910,2019Q3,"",S08000015,"",A111H,"", ,z,Paediatrics Grouping,d,2971,"",2159,"",32.29347826086956,"",23.46739130434783,"",72.66913497139012,""
1911,2019Q3,"",S08000015,"",S08000015,d, ,z,Paediatrics Grouping,d,2971,"",2159,"",32.29347826086956,"",23.46739130434783,"",72.66913497139012,""
1912,2019Q4,"",S08000015,"",A111H,"", ,z,Paediatrics Grouping,d,3763,"",2777,"",40.902173913043484,"",30.184782608695656,"",73.79750199309063,""
1913,2019Q4,"",S08000015,"",S08000015,d, ,z,Paediatrics Grouping,d,3763,"",2777,"",40.902173913043484,"",30.184782608695656,"",73.79750199309063,""
1914,2020Q1,"",S08000015,"",A111H,"", ,z,Paediatrics Grouping,d,3906,"",1898,"",42.92307692307693,"",20.85714285714286,"",48.59190988223248,""
1915,2020Q1,"",S08000015,"",S08000015,d, ,z,Paediatrics Grouping,d,3906,"",1898,"",42.92307692307693,"",20.85714285714286,"",48.59190988223248,""
1916,2020Q2,"",S08000015,"",A111H,"", ,z,Paediatrics Grouping,d,3590,"",1329,"",39.45054945054946,"",14.604395604395608,"",37.01949860724233,""
1917,2020Q2,"",S08000015,"",S08000015,d, ,z,Paediatrics Grouping,d,3590,"",1329,"",39.45054945054946,"",14.604395604395608,"",37.01949860724233,""
1918,2020Q3,"",S08000015,"",A111H,"", ,z,Paediatrics Grouping,d,3497,"",1700,"",38.0108695652174,"",18.478260869565222,"",48.6130969402345,""
1919,2020Q3,"",S08000015,"",S08000015,d, ,z,Paediatrics Grouping,d,3497,"",1700,"",38.0108695652174,"",18.478260869565222,"",48.6130969402345,""
1920,2020Q4,"",S08000015,"",A111H,"", ,z,Paediatrics Grouping,d,3242,"",1126,"",35.239130434782616,"",12.239130434782611,"",34.73164713140037,""
1921,2020Q4,"",S08000015,"",S08000015,d, ,z,Paediatrics Grouping,d,3242,"",1126,"",35.239130434782616,"",12.239130434782611,"",34.73164713140037,""
1922,2021Q1,"",S08000015,"",A111H,"", ,z,Paediatrics Grouping,d,3163,"",1236,"",35.14444444444446,"",13.733333333333336,"",39.07682579829277,""
1923,2021Q1,"",S08000015,"",S08000015,d, ,z,Paediatrics Grouping,d,3163,"",1236,"",35.14444444444446,"",13.733333333333336,"",39.07682579829277,""
1924,2021Q2,"",S08000015,"",A111H,"", ,z,Paediatrics Grouping,d,3181,"",1479,"",34.95604395604397,"",16.252747252747255,"",46.49481295190192,""
1925,2021Q2,"",S08000015,"",S08000015,d, ,z,Paediatrics Grouping,d,3181,"",1479,"",34.95604395604397,"",16.252747252747255,"",46.49481295190192,""
1926,2021Q3,"",S08000015,"",A111H,"", ,z,Paediatrics Grouping,d,3417,"",1853,"",37.1413043478261,"",20.141304347826093,"",54.22885572139304,""
1927,2021Q3,"",S08000015,"",S08000015,d, ,z,Paediatrics Grouping,d,3417,"",1853,"",37.1413043478261,"",20.141304347826093,"",54.22885572139304,""
1928,2021Q4,p,S08000015,"",A111H,"", ,z,Paediatrics Grouping,d,3384,"",1965,"",36.78260869565218,"",21.35869565217392,"",58.067375886524836,""
1929,2021Q4,p,S08000015,"",S08000015,d, ,z,Paediatrics Grouping,d,3384,"",1965,"",36.78260869565218,"",21.35869565217392,"",58.067375886524836,""
1930,2017Q2,"",S08000015,"",A111H,"",C9,"",Plastic Surgery,"",1,"",1,"",0.010989010989010993,"",0.010989010989010993,"",100,""
1931,2017Q2,"",S08000015,"",S08000015,d,C9,"",Plastic Surgery,"",1,"",1,"",0.010989010989010993,"",0.010989010989010993,"",100,""
1932,2018Q3,"",S08000015,"",A111H,"",C9,"",Plastic Surgery,"",1,"",1,"",0.010869565217391308,"",0.010869565217391308,"",100,""
1933,2018Q3,"",S08000015,"",S08000015,d,C9,"",Plastic Surgery,"",1,"",1,"",0.010869565217391308,"",0.010869565217391308,"",100,""
1934,2018Q4,"",S08000015,"",A210H,"",C9,"",Plastic Surgery,"",1,"",1,"",0.010869565217391308,"",0.010869565217391308,"",100,""
1935,2018Q4,"",S08000015,"",S08000015,d,C9,"",Plastic Surgery,"",1,"",1,"",0.010869565217391308,"",0.010869565217391308,"",100,""
1936,2019Q2,"",S08000015,"",A111H,"",C9,"",Plastic Surgery,"",1,"",1,"",0.010989010989010993,"",0.010989010989010993,"",100,""
1937,2019Q2,"",S08000015,"",S08000015,d,C9,"",Plastic Surgery,"",1,"",1,"",0.010989010989010993,"",0.010989010989010993,"",100,""
1938,2019Q4,"",S08000015,"",A210H,"",C9,"",Plastic Surgery,"",8,"",8,"",0.08695652173913046,"",0.08695652173913046,"",100,""
1939,2019Q4,"",S08000015,"",S08000015,d,C9,"",Plastic Surgery,"",8,"",8,"",0.08695652173913046,"",0.08695652173913046,"",100,""
