"","date","year","month","day","quarter","week","hb","hb_name","simd_quintile","admission_type","number_admissions","average20182019","percent_variation"
"11510",2021-02-28,2021,2,28,1,9,"S08000032","NHS Lanarkshire",3,"Emergency",218,252,-13.5
"11511",2021-02-28,2021,2,28,1,9,"S08000032","NHS Lanarkshire",4,"Emergency",147,197,-25.4
"11512",2021-02-28,2021,2,28,1,9,"S08000032","NHS Lanarkshire",5,"Emergency",115,138.5,-17
"11513",2021-02-28,2021,2,28,1,9,NA,NA,1,"Emergency",2783,3370,-17.4
"11514",2021-02-28,2021,2,28,1,9,NA,NA,2,"Emergency",2351,2869.5,-18.1
"11515",2021-02-28,2021,2,28,1,9,NA,NA,3,"Emergency",1958,2351.5,-16.7
"11516",2021-02-28,2021,2,28,1,9,NA,NA,4,"Emergency",1686,1992,-15.4
"11517",2021-02-28,2021,2,28,1,9,NA,NA,5,"Emergency",1437,1611.5,-10.8
"11518",2021-03-07,2021,3,7,1,10,"S08000015","NHS Ayrshire and Arran",1,"Emergency",302,425,-28.9
"11519",2021-03-07,2021,3,7,1,10,"S08000015","NHS Ayrshire and Arran",2,"Emergency",205,262.5,-21.9
"11520",2021-03-07,2021,3,7,1,10,"S08000015","NHS Ayrshire and Arran",3,"Emergency",136,160.5,-15.3
"11521",2021-03-07,2021,3,7,1,10,"S08000015","NHS Ayrshire and Arran",4,"Emergency",94,122.5,-23.3
"11522",2021-03-07,2021,3,7,1,10,"S08000015","NHS Ayrshire and Arran",5,"Emergency",90,98,-8.2
"11523",2021-03-07,2021,3,7,1,10,"S08000016","NHS Borders",1,"Emergency",16,15.5,3.2
"11524",2021-03-07,2021,3,7,1,10,"S08000016","NHS Borders",2,"Emergency",44,41.5,6
"11525",2021-03-07,2021,3,7,1,10,"S08000016","NHS Borders",3,"Emergency",74,81,-8.6
"11526",2021-03-07,2021,3,7,1,10,"S08000016","NHS Borders",4,"Emergency",56,48,16.7
"11527",2021-03-07,2021,3,7,1,10,"S08000016","NHS Borders",5,"Emergency",9,13.5,-33.3
"11528",2021-03-07,2021,3,7,1,10,"S08000017","NHS Dumfries and Galloway",1,"Emergency",34,43.5,-21.8
"11529",2021-03-07,2021,3,7,1,10,"S08000017","NHS Dumfries and Galloway",2,"Emergency",103,92,12
"11530",2021-03-07,2021,3,7,1,10,"S08000017","NHS Dumfries and Galloway",3,"Emergency",106,122.5,-13.5
"11531",2021-03-07,2021,3,7,1,10,"S08000017","NHS Dumfries and Galloway",4,"Emergency",38,51.5,-26.2
"11532",2021-03-07,2021,3,7,1,10,"S08000017","NHS Dumfries and Galloway",5,"Emergency",18,22.5,-20
"11533",2021-03-07,2021,3,7,1,10,"S08000019","NHS Forth Valley",1,"Emergency",125,265,-52.8
"11534",2021-03-07,2021,3,7,1,10,"S08000019","NHS Forth Valley",2,"Emergency",148,266,-44.4
"11535",2021-03-07,2021,3,7,1,10,"S08000019","NHS Forth Valley",3,"Emergency",121,239,-49.4
"11536",2021-03-07,2021,3,7,1,10,"S08000019","NHS Forth Valley",4,"Emergency",83,190,-56.3
"11537",2021-03-07,2021,3,7,1,10,"S08000019","NHS Forth Valley",5,"Emergency",64,153.5,-58.3
"11538",2021-03-07,2021,3,7,1,10,"S08000020","NHS Grampian",1,"Emergency",86,80,7.5
"11539",2021-03-07,2021,3,7,1,10,"S08000020","NHS Grampian",2,"Emergency",174,196,-11.2
"11540",2021-03-07,2021,3,7,1,10,"S08000020","NHS Grampian",3,"Emergency",200,196.5,1.8
"11541",2021-03-07,2021,3,7,1,10,"S08000020","NHS Grampian",4,"Emergency",269,260,3.5
"11542",2021-03-07,2021,3,7,1,10,"S08000020","NHS Grampian",5,"Emergency",206,219,-5.9
"11543",2021-03-07,2021,3,7,1,10,"S08000022","NHS Highland",1,"Emergency",77,78.5,-1.9
"11544",2021-03-07,2021,3,7,1,10,"S08000022","NHS Highland",2,"Emergency",113,126.5,-10.7
"11545",2021-03-07,2021,3,7,1,10,"S08000022","NHS Highland",3,"Emergency",172,206.5,-16.7
"11546",2021-03-07,2021,3,7,1,10,"S08000022","NHS Highland",4,"Emergency",145,145.5,-0.3
"11547",2021-03-07,2021,3,7,1,10,"S08000022","NHS Highland",5,"Emergency",30,39,-23.1
"11548",2021-03-07,2021,3,7,1,10,"S08000024","NHS Lothian",1,"Emergency",287,257,11.7
"11549",2021-03-07,2021,3,7,1,10,"S08000024","NHS Lothian",2,"Emergency",423,391,8.2
"11550",2021-03-07,2021,3,7,1,10,"S08000024","NHS Lothian",3,"Emergency",268,271.5,-1.3
"11551",2021-03-07,2021,3,7,1,10,"S08000024","NHS Lothian",4,"Emergency",258,251,2.8
"11552",2021-03-07,2021,3,7,1,10,"S08000024","NHS Lothian",5,"Emergency",385,335.5,14.8
"11553",2021-03-07,2021,3,7,1,10,"S08000025","NHS Orkney",3,"Emergency",5,4,25
"11554",2021-03-07,2021,3,7,1,10,"S08000025","NHS Orkney",4,"Emergency",25,20.5,22
"11555",2021-03-07,2021,3,7,1,10,"S08000026","NHS Shetland",3,"Emergency",11,16,-31.2
"11556",2021-03-07,2021,3,7,1,10,"S08000026","NHS Shetland",4,"Emergency",16,16.5,-3
"11557",2021-03-07,2021,3,7,1,10,"S08000028","NHS Western Isles",3,"Emergency",27,49.5,-45.5
"11558",2021-03-07,2021,3,7,1,10,"S08000029","NHS Fife",1,"Emergency",182,194,-6.2
"11559",2021-03-07,2021,3,7,1,10,"S08000029","NHS Fife",2,"Emergency",187,194,-3.6
"11560",2021-03-07,2021,3,7,1,10,"S08000029","NHS Fife",3,"Emergency",132,135,-2.2
"11561",2021-03-07,2021,3,7,1,10,"S08000029","NHS Fife",4,"Emergency",136,121.5,11.9
"11562",2021-03-07,2021,3,7,1,10,"S08000029","NHS Fife",5,"Emergency",87,92,-5.4
"11563",2021-03-07,2021,3,7,1,10,"S08000030","NHS Tayside",1,"Emergency",174,203.5,-14.5
"11564",2021-03-07,2021,3,7,1,10,"S08000030","NHS Tayside",2,"Emergency",166,181,-8.3
"11565",2021-03-07,2021,3,7,1,10,"S08000030","NHS Tayside",3,"Emergency",175,191,-8.4
"11566",2021-03-07,2021,3,7,1,10,"S08000030","NHS Tayside",4,"Emergency",198,239.5,-17.3
"11567",2021-03-07,2021,3,7,1,10,"S08000030","NHS Tayside",5,"Emergency",147,144.5,1.7
"11568",2021-03-07,2021,3,7,1,10,"S08000031","NHS Greater Glasgow and Clyde",1,"Emergency",983,1057.5,-7
"11569",2021-03-07,2021,3,7,1,10,"S08000031","NHS Greater Glasgow and Clyde",2,"Emergency",450,492,-8.5
"11570",2021-03-07,2021,3,7,1,10,"S08000031","NHS Greater Glasgow and Clyde",3,"Emergency",320,292.5,9.4
"11571",2021-03-07,2021,3,7,1,10,"S08000031","NHS Greater Glasgow and Clyde",4,"Emergency",275,285.5,-3.7
"11572",2021-03-07,2021,3,7,1,10,"S08000031","NHS Greater Glasgow and Clyde",5,"Emergency",277,307,-9.8
"11573",2021-03-07,2021,3,7,1,10,"S08000032","NHS Lanarkshire",1,"Emergency",399,496,-19.6
"11574",2021-03-07,2021,3,7,1,10,"S08000032","NHS Lanarkshire",2,"Emergency",322,387.5,-16.9
"11575",2021-03-07,2021,3,7,1,10,"S08000032","NHS Lanarkshire",3,"Emergency",210,230.5,-8.9
"11576",2021-03-07,2021,3,7,1,10,"S08000032","NHS Lanarkshire",4,"Emergency",144,182,-20.9
"11577",2021-03-07,2021,3,7,1,10,"S08000032","NHS Lanarkshire",5,"Emergency",103,130.5,-21.1
"11578",2021-03-07,2021,3,7,1,10,NA,NA,1,"Emergency",2666,3116,-14.4
"11579",2021-03-07,2021,3,7,1,10,NA,NA,2,"Emergency",2344,2646,-11.4
"11580",2021-03-07,2021,3,7,1,10,NA,NA,3,"Emergency",1957,2196,-10.9
"11581",2021-03-07,2021,3,7,1,10,NA,NA,4,"Emergency",1737,1934.5,-10.2
"11582",2021-03-07,2021,3,7,1,10,NA,NA,5,"Emergency",1416,1555.5,-9
"11583",2021-03-14,2021,3,14,1,11,"S08000015","NHS Ayrshire and Arran",1,"Emergency",315,406.5,-22.5
"11584",2021-03-14,2021,3,14,1,11,"S08000015","NHS Ayrshire and Arran",2,"Emergency",213,276,-22.8
"11585",2021-03-14,2021,3,14,1,11,"S08000015","NHS Ayrshire and Arran",3,"Emergency",147,181.5,-19
"11586",2021-03-14,2021,3,14,1,11,"S08000015","NHS Ayrshire and Arran",4,"Emergency",97,125,-22.4
"11587",2021-03-14,2021,3,14,1,11,"S08000015","NHS Ayrshire and Arran",5,"Emergency",85,90.5,-6.1
"11588",2021-03-14,2021,3,14,1,11,"S08000016","NHS Borders",1,"Emergency",13,18.5,-29.7
"11589",2021-03-14,2021,3,14,1,11,"S08000016","NHS Borders",2,"Emergency",31,42.5,-27.1
"11590",2021-03-14,2021,3,14,1,11,"S08000016","NHS Borders",3,"Emergency",85,90,-5.6
"11591",2021-03-14,2021,3,14,1,11,"S08000016","NHS Borders",4,"Emergency",50,57,-12.3
"11592",2021-03-14,2021,3,14,1,11,"S08000016","NHS Borders",5,"Emergency",12,11,9.1
"11593",2021-03-14,2021,3,14,1,11,"S08000017","NHS Dumfries and Galloway",1,"Emergency",20,36.5,-45.2
"11594",2021-03-14,2021,3,14,1,11,"S08000017","NHS Dumfries and Galloway",2,"Emergency",86,89.5,-3.9
"11595",2021-03-14,2021,3,14,1,11,"S08000017","NHS Dumfries and Galloway",3,"Emergency",118,127.5,-7.5
"11596",2021-03-14,2021,3,14,1,11,"S08000017","NHS Dumfries and Galloway",4,"Emergency",49,55.5,-11.7
"11597",2021-03-14,2021,3,14,1,11,"S08000017","NHS Dumfries and Galloway",5,"Emergency",20,25,-20
"11598",2021-03-14,2021,3,14,1,11,"S08000019","NHS Forth Valley",1,"Emergency",111,319,-65.2
"11599",2021-03-14,2021,3,14,1,11,"S08000019","NHS Forth Valley",2,"Emergency",150,315,-52.4
"11600",2021-03-14,2021,3,14,1,11,"S08000019","NHS Forth Valley",3,"Emergency",109,266,-59
"11601",2021-03-14,2021,3,14,1,11,"S08000019","NHS Forth Valley",4,"Emergency",105,207,-49.3
"11602",2021-03-14,2021,3,14,1,11,"S08000019","NHS Forth Valley",5,"Emergency",87,153,-43.1
"11603",2021-03-14,2021,3,14,1,11,"S08000020","NHS Grampian",1,"Emergency",81,81.5,-0.6
"11604",2021-03-14,2021,3,14,1,11,"S08000020","NHS Grampian",2,"Emergency",189,209,-9.6
"11605",2021-03-14,2021,3,14,1,11,"S08000020","NHS Grampian",3,"Emergency",208,225.5,-7.8
"11606",2021-03-14,2021,3,14,1,11,"S08000020","NHS Grampian",4,"Emergency",259,256,1.2
"11607",2021-03-14,2021,3,14,1,11,"S08000020","NHS Grampian",5,"Emergency",232,210.5,10.2
"11608",2021-03-14,2021,3,14,1,11,"S08000022","NHS Highland",1,"Emergency",57,99,-42.4
"11609",2021-03-14,2021,3,14,1,11,"S08000022","NHS Highland",2,"Emergency",96,141,-31.9
"11610",2021-03-14,2021,3,14,1,11,"S08000022","NHS Highland",3,"Emergency",156,216,-27.8
"11611",2021-03-14,2021,3,14,1,11,"S08000022","NHS Highland",4,"Emergency",151,178,-15.2
"11612",2021-03-14,2021,3,14,1,11,"S08000022","NHS Highland",5,"Emergency",31,43,-27.9
"11613",2021-03-14,2021,3,14,1,11,"S08000024","NHS Lothian",1,"Emergency",310,268.5,15.5
"11614",2021-03-14,2021,3,14,1,11,"S08000024","NHS Lothian",2,"Emergency",456,415.5,9.7
"11615",2021-03-14,2021,3,14,1,11,"S08000024","NHS Lothian",3,"Emergency",317,282,12.4
"11616",2021-03-14,2021,3,14,1,11,"S08000024","NHS Lothian",4,"Emergency",279,245,13.9
"11617",2021-03-14,2021,3,14,1,11,"S08000024","NHS Lothian",5,"Emergency",349,367.5,-5
"11618",2021-03-14,2021,3,14,1,11,"S08000025","NHS Orkney",3,"Emergency",12,7,71.4
"11619",2021-03-14,2021,3,14,1,11,"S08000025","NHS Orkney",4,"Emergency",19,17.5,8.6
"11620",2021-03-14,2021,3,14,1,11,"S08000026","NHS Shetland",3,"Emergency",9,10,-10
"11621",2021-03-14,2021,3,14,1,11,"S08000026","NHS Shetland",4,"Emergency",12,24,-50
"11622",2021-03-14,2021,3,14,1,11,"S08000028","NHS Western Isles",2,"Emergency",7,12.5,-44
"11623",2021-03-14,2021,3,14,1,11,"S08000028","NHS Western Isles",3,"Emergency",35,53.5,-34.6
"11624",2021-03-14,2021,3,14,1,11,"S08000029","NHS Fife",1,"Emergency",212,248,-14.5
"11625",2021-03-14,2021,3,14,1,11,"S08000029","NHS Fife",2,"Emergency",210,208,1
"11626",2021-03-14,2021,3,14,1,11,"S08000029","NHS Fife",3,"Emergency",150,161,-6.8
"11627",2021-03-14,2021,3,14,1,11,"S08000029","NHS Fife",4,"Emergency",114,126,-9.5
"11628",2021-03-14,2021,3,14,1,11,"S08000029","NHS Fife",5,"Emergency",96,105.5,-9
"11629",2021-03-14,2021,3,14,1,11,"S08000030","NHS Tayside",1,"Emergency",194,223,-13
"11630",2021-03-14,2021,3,14,1,11,"S08000030","NHS Tayside",2,"Emergency",171,212.5,-19.5
"11631",2021-03-14,2021,3,14,1,11,"S08000030","NHS Tayside",3,"Emergency",166,204.5,-18.8
"11632",2021-03-14,2021,3,14,1,11,"S08000030","NHS Tayside",4,"Emergency",226,250,-9.6
"11633",2021-03-14,2021,3,14,1,11,"S08000030","NHS Tayside",5,"Emergency",136,156,-12.8
"11634",2021-03-14,2021,3,14,1,11,"S08000031","NHS Greater Glasgow and Clyde",1,"Emergency",1019,1136.5,-10.3
"11635",2021-03-14,2021,3,14,1,11,"S08000031","NHS Greater Glasgow and Clyde",2,"Emergency",487,516.5,-5.7
"11636",2021-03-14,2021,3,14,1,11,"S08000031","NHS Greater Glasgow and Clyde",3,"Emergency",296,359,-17.5
"11637",2021-03-14,2021,3,14,1,11,"S08000031","NHS Greater Glasgow and Clyde",4,"Emergency",288,320.5,-10.1
"11638",2021-03-14,2021,3,14,1,11,"S08000031","NHS Greater Glasgow and Clyde",5,"Emergency",315,387,-18.6
"11639",2021-03-14,2021,3,14,1,11,"S08000032","NHS Lanarkshire",1,"Emergency",413,550.5,-25
"11640",2021-03-14,2021,3,14,1,11,"S08000032","NHS Lanarkshire",2,"Emergency",352,424.5,-17.1
"11641",2021-03-14,2021,3,14,1,11,"S08000032","NHS Lanarkshire",3,"Emergency",240,273.5,-12.2
"11642",2021-03-14,2021,3,14,1,11,"S08000032","NHS Lanarkshire",4,"Emergency",171,205,-16.6
"11643",2021-03-14,2021,3,14,1,11,"S08000032","NHS Lanarkshire",5,"Emergency",123,138.5,-11.2
"11644",2021-03-14,2021,3,14,1,11,NA,NA,1,"Emergency",2746,3389,-19
"11645",2021-03-14,2021,3,14,1,11,NA,NA,2,"Emergency",2454,2874,-14.6
"11646",2021-03-14,2021,3,14,1,11,NA,NA,3,"Emergency",2048,2457,-16.6
"11647",2021-03-14,2021,3,14,1,11,NA,NA,4,"Emergency",1820,2067,-11.9
"11648",2021-03-14,2021,3,14,1,11,NA,NA,5,"Emergency",1486,1688,-12
"11649",2021-03-21,2021,3,21,1,12,"S08000015","NHS Ayrshire and Arran",1,"Emergency",286,393,-27.2
"11650",2021-03-21,2021,3,21,1,12,"S08000015","NHS Ayrshire and Arran",2,"Emergency",207,274.5,-24.6
"11651",2021-03-21,2021,3,21,1,12,"S08000015","NHS Ayrshire and Arran",3,"Emergency",136,178.5,-23.8
"11652",2021-03-21,2021,3,21,1,12,"S08000015","NHS Ayrshire and Arran",4,"Emergency",113,134,-15.7
"11653",2021-03-21,2021,3,21,1,12,"S08000015","NHS Ayrshire and Arran",5,"Emergency",77,98,-21.4
"11654",2021-03-21,2021,3,21,1,12,"S08000016","NHS Borders",1,"Emergency",13,21,-38.1
"11655",2021-03-21,2021,3,21,1,12,"S08000016","NHS Borders",2,"Emergency",36,42.5,-15.3
"11656",2021-03-21,2021,3,21,1,12,"S08000016","NHS Borders",3,"Emergency",70,88,-20.5
"11657",2021-03-21,2021,3,21,1,12,"S08000016","NHS Borders",4,"Emergency",45,48,-6.2
"11658",2021-03-21,2021,3,21,1,12,"S08000016","NHS Borders",5,"Emergency",16,17,-5.9
"11659",2021-03-21,2021,3,21,1,12,"S08000017","NHS Dumfries and Galloway",1,"Emergency",28,36.5,-23.3
"11660",2021-03-21,2021,3,21,1,12,"S08000017","NHS Dumfries and Galloway",2,"Emergency",96,113,-15
"11661",2021-03-21,2021,3,21,1,12,"S08000017","NHS Dumfries and Galloway",3,"Emergency",127,133,-4.5
"11662",2021-03-21,2021,3,21,1,12,"S08000017","NHS Dumfries and Galloway",4,"Emergency",51,51.5,-1
"11663",2021-03-21,2021,3,21,1,12,"S08000017","NHS Dumfries and Galloway",5,"Emergency",23,25.5,-9.8
"11664",2021-03-21,2021,3,21,1,12,"S08000019","NHS Forth Valley",1,"Emergency",123,293,-58
"11665",2021-03-21,2021,3,21,1,12,"S08000019","NHS Forth Valley",2,"Emergency",158,298,-47
"11666",2021-03-21,2021,3,21,1,12,"S08000019","NHS Forth Valley",3,"Emergency",139,252.5,-45
"11667",2021-03-21,2021,3,21,1,12,"S08000019","NHS Forth Valley",4,"Emergency",111,177.5,-37.5
"11668",2021-03-21,2021,3,21,1,12,"S08000019","NHS Forth Valley",5,"Emergency",101,174,-42
"11669",2021-03-21,2021,3,21,1,12,"S08000020","NHS Grampian",1,"Emergency",69,83.5,-17.4
"11670",2021-03-21,2021,3,21,1,12,"S08000020","NHS Grampian",2,"Emergency",192,196.5,-2.3
"11671",2021-03-21,2021,3,21,1,12,"S08000020","NHS Grampian",3,"Emergency",208,206.5,0.7
"11672",2021-03-21,2021,3,21,1,12,"S08000020","NHS Grampian",4,"Emergency",266,250,6.4
"11673",2021-03-21,2021,3,21,1,12,"S08000020","NHS Grampian",5,"Emergency",196,207,-5.3
"11674",2021-03-21,2021,3,21,1,12,"S08000022","NHS Highland",1,"Emergency",72,77,-6.5
"11675",2021-03-21,2021,3,21,1,12,"S08000022","NHS Highland",2,"Emergency",107,135.5,-21
"11676",2021-03-21,2021,3,21,1,12,"S08000022","NHS Highland",3,"Emergency",186,220,-15.5
"11677",2021-03-21,2021,3,21,1,12,"S08000022","NHS Highland",4,"Emergency",165,156.5,5.4
"11678",2021-03-21,2021,3,21,1,12,"S08000022","NHS Highland",5,"Emergency",31,54,-42.6
"11679",2021-03-21,2021,3,21,1,12,"S08000024","NHS Lothian",1,"Emergency",263,253.5,3.7
"11680",2021-03-21,2021,3,21,1,12,"S08000024","NHS Lothian",2,"Emergency",434,438.5,-1
"11681",2021-03-21,2021,3,21,1,12,"S08000024","NHS Lothian",3,"Emergency",280,294.5,-4.9
"11682",2021-03-21,2021,3,21,1,12,"S08000024","NHS Lothian",4,"Emergency",294,255,15.3
"11683",2021-03-21,2021,3,21,1,12,"S08000024","NHS Lothian",5,"Emergency",379,330.5,14.7
"11684",2021-03-21,2021,3,21,1,12,"S08000025","NHS Orkney",2,"Emergency",5,8.5,-41.2
"11685",2021-03-21,2021,3,21,1,12,"S08000025","NHS Orkney",3,"Emergency",5,5,0
"11686",2021-03-21,2021,3,21,1,12,"S08000025","NHS Orkney",4,"Emergency",24,21.5,11.6
"11687",2021-03-21,2021,3,21,1,12,"S08000026","NHS Shetland",3,"Emergency",12,18.5,-35.1
"11688",2021-03-21,2021,3,21,1,12,"S08000026","NHS Shetland",4,"Emergency",14,15.5,-9.7
"11689",2021-03-21,2021,3,21,1,12,"S08000028","NHS Western Isles",3,"Emergency",38,50.5,-24.8
"11690",2021-03-21,2021,3,21,1,12,"S08000029","NHS Fife",1,"Emergency",220,232.5,-5.4
"11691",2021-03-21,2021,3,21,1,12,"S08000029","NHS Fife",2,"Emergency",194,200.5,-3.2
"11692",2021-03-21,2021,3,21,1,12,"S08000029","NHS Fife",3,"Emergency",159,156.5,1.6
"11693",2021-03-21,2021,3,21,1,12,"S08000029","NHS Fife",4,"Emergency",127,127.5,-0.4
"11694",2021-03-21,2021,3,21,1,12,"S08000029","NHS Fife",5,"Emergency",109,95,14.7
"11695",2021-03-21,2021,3,21,1,12,"S08000030","NHS Tayside",1,"Emergency",200,209.5,-4.5
"11696",2021-03-21,2021,3,21,1,12,"S08000030","NHS Tayside",2,"Emergency",172,200,-14
"11697",2021-03-21,2021,3,21,1,12,"S08000030","NHS Tayside",3,"Emergency",180,210.5,-14.5
"11698",2021-03-21,2021,3,21,1,12,"S08000030","NHS Tayside",4,"Emergency",205,241,-14.9
"11699",2021-03-21,2021,3,21,1,12,"S08000030","NHS Tayside",5,"Emergency",145,150.5,-3.7
"11700",2021-03-21,2021,3,21,1,12,"S08000031","NHS Greater Glasgow and Clyde",1,"Emergency",1069,1118,-4.4
"11701",2021-03-21,2021,3,21,1,12,"S08000031","NHS Greater Glasgow and Clyde",2,"Emergency",449,530,-15.3
"11702",2021-03-21,2021,3,21,1,12,"S08000031","NHS Greater Glasgow and Clyde",3,"Emergency",326,355,-8.2
"11703",2021-03-21,2021,3,21,1,12,"S08000031","NHS Greater Glasgow and Clyde",4,"Emergency",275,309,-11
"11704",2021-03-21,2021,3,21,1,12,"S08000031","NHS Greater Glasgow and Clyde",5,"Emergency",368,346.5,6.2
"11705",2021-03-21,2021,3,21,1,12,"S08000032","NHS Lanarkshire",1,"Emergency",451,515.5,-12.5
"11706",2021-03-21,2021,3,21,1,12,"S08000032","NHS Lanarkshire",2,"Emergency",377,418,-9.8
"11707",2021-03-21,2021,3,21,1,12,"S08000032","NHS Lanarkshire",3,"Emergency",205,265.5,-22.8
"11708",2021-03-21,2021,3,21,1,12,"S08000032","NHS Lanarkshire",4,"Emergency",161,189.5,-15
"11709",2021-03-21,2021,3,21,1,12,"S08000032","NHS Lanarkshire",5,"Emergency",109,145,-24.8
"11710",2021-03-21,2021,3,21,1,12,NA,NA,1,"Emergency",2794,3233,-13.6
"11711",2021-03-21,2021,3,21,1,12,NA,NA,2,"Emergency",2433,2866.5,-15.1
"11712",2021-03-21,2021,3,21,1,12,NA,NA,3,"Emergency",2071,2434.5,-14.9
"11713",2021-03-21,2021,3,21,1,12,NA,NA,4,"Emergency",1851,1976.5,-6.3
"11714",2021-03-21,2021,3,21,1,12,NA,NA,5,"Emergency",1554,1643.5,-5.4
"11715",2021-03-28,2021,3,28,1,13,"S08000015","NHS Ayrshire and Arran",1,"Emergency",305,383,-20.4
"11716",2021-03-28,2021,3,28,1,13,"S08000015","NHS Ayrshire and Arran",2,"Emergency",261,257,1.6
"11717",2021-03-28,2021,3,28,1,13,"S08000015","NHS Ayrshire and Arran",3,"Emergency",148,177.5,-16.6
"11718",2021-03-28,2021,3,28,1,13,"S08000015","NHS Ayrshire and Arran",4,"Emergency",122,122,0
"11719",2021-03-28,2021,3,28,1,13,"S08000015","NHS Ayrshire and Arran",5,"Emergency",86,99,-13.1
"11720",2021-03-28,2021,3,28,1,13,"S08000016","NHS Borders",1,"Emergency",16,16,0
"11721",2021-03-28,2021,3,28,1,13,"S08000016","NHS Borders",2,"Emergency",50,46.5,7.5
"11722",2021-03-28,2021,3,28,1,13,"S08000016","NHS Borders",3,"Emergency",78,89.5,-12.8
"11723",2021-03-28,2021,3,28,1,13,"S08000016","NHS Borders",4,"Emergency",54,53,1.9
"11724",2021-03-28,2021,3,28,1,13,"S08000016","NHS Borders",5,"Emergency",8,16.5,-51.5
"11725",2021-03-28,2021,3,28,1,13,"S08000017","NHS Dumfries and Galloway",1,"Emergency",29,38.5,-24.7
"11726",2021-03-28,2021,3,28,1,13,"S08000017","NHS Dumfries and Galloway",2,"Emergency",97,97.5,-0.5
"11727",2021-03-28,2021,3,28,1,13,"S08000017","NHS Dumfries and Galloway",3,"Emergency",120,120,0
"11728",2021-03-28,2021,3,28,1,13,"S08000017","NHS Dumfries and Galloway",4,"Emergency",59,49,20.4
"11729",2021-03-28,2021,3,28,1,13,"S08000017","NHS Dumfries and Galloway",5,"Emergency",26,25.5,2
"11730",2021-03-28,2021,3,28,1,13,"S08000019","NHS Forth Valley",1,"Emergency",143,288,-50.3
"11731",2021-03-28,2021,3,28,1,13,"S08000019","NHS Forth Valley",2,"Emergency",147,313.5,-53.1
"11732",2021-03-28,2021,3,28,1,13,"S08000019","NHS Forth Valley",3,"Emergency",140,278.5,-49.7
"11733",2021-03-28,2021,3,28,1,13,"S08000019","NHS Forth Valley",4,"Emergency",101,211,-52.1
"11734",2021-03-28,2021,3,28,1,13,"S08000019","NHS Forth Valley",5,"Emergency",70,172.5,-59.4
"11735",2021-03-28,2021,3,28,1,13,"S08000020","NHS Grampian",1,"Emergency",89,86,3.5
"11736",2021-03-28,2021,3,28,1,13,"S08000020","NHS Grampian",2,"Emergency",188,200,-6
"11737",2021-03-28,2021,3,28,1,13,"S08000020","NHS Grampian",3,"Emergency",217,201.5,7.7
"11738",2021-03-28,2021,3,28,1,13,"S08000020","NHS Grampian",4,"Emergency",264,262,0.8
"11739",2021-03-28,2021,3,28,1,13,"S08000020","NHS Grampian",5,"Emergency",217,216,0.5
"11740",2021-03-28,2021,3,28,1,13,"S08000022","NHS Highland",1,"Emergency",59,82,-28
"11741",2021-03-28,2021,3,28,1,13,"S08000022","NHS Highland",2,"Emergency",111,128,-13.3
"11742",2021-03-28,2021,3,28,1,13,"S08000022","NHS Highland",3,"Emergency",184,197.5,-6.8
"11743",2021-03-28,2021,3,28,1,13,"S08000022","NHS Highland",4,"Emergency",151,146.5,3.1
"11744",2021-03-28,2021,3,28,1,13,"S08000022","NHS Highland",5,"Emergency",36,40,-10
"11745",2021-03-28,2021,3,28,1,13,"S08000024","NHS Lothian",1,"Emergency",303,271.5,11.6
"11746",2021-03-28,2021,3,28,1,13,"S08000024","NHS Lothian",2,"Emergency",419,424,-1.2
"11747",2021-03-28,2021,3,28,1,13,"S08000024","NHS Lothian",3,"Emergency",320,300,6.7
"11748",2021-03-28,2021,3,28,1,13,"S08000024","NHS Lothian",4,"Emergency",277,256.5,8
"11749",2021-03-28,2021,3,28,1,13,"S08000024","NHS Lothian",5,"Emergency",379,334.5,13.3
"11750",2021-03-28,2021,3,28,1,13,"S08000025","NHS Orkney",2,"Emergency",7,4,75
"11751",2021-03-28,2021,3,28,1,13,"S08000025","NHS Orkney",3,"Emergency",10,9,11.1
"11752",2021-03-28,2021,3,28,1,13,"S08000025","NHS Orkney",4,"Emergency",13,22,-40.9
"11753",2021-03-28,2021,3,28,1,13,"S08000026","NHS Shetland",2,"Emergency",5,4,25
"11754",2021-03-28,2021,3,28,1,13,"S08000026","NHS Shetland",3,"Emergency",12,12.5,-4
"11755",2021-03-28,2021,3,28,1,13,"S08000026","NHS Shetland",4,"Emergency",19,16.5,15.2
"11756",2021-03-28,2021,3,28,1,13,"S08000028","NHS Western Isles",2,"Emergency",6,12,-50
"11757",2021-03-28,2021,3,28,1,13,"S08000028","NHS Western Isles",3,"Emergency",36,48,-25
"11758",2021-03-28,2021,3,28,1,13,"S08000029","NHS Fife",1,"Emergency",236,242.5,-2.7
"11759",2021-03-28,2021,3,28,1,13,"S08000029","NHS Fife",2,"Emergency",168,202.5,-17
"11760",2021-03-28,2021,3,28,1,13,"S08000029","NHS Fife",3,"Emergency",134,152,-11.8
