year_quarter,hb,location,specialty,specialty_name,all_staffed_beddays,total_occupied_beddays,average_available_staffed_beds,average_occupied_beds,percentage_occupancy,hb_name,country.x,shb_name,country.y
2017 Q2,S08000022,S08000022,C3,Anaesthetics,265,114,2.912087912,1.252747253,43.01886792,NHS Highland,S92000003,NA,NA
2017 Q3,S08000022,H202H,C3,Anaesthetics,347,190,3.77173913,2.065217391,54.75504323,NHS Highland,S92000003,NA,NA
2017 Q3,S08000022,S08000022,C3,Anaesthetics,347,190,3.77173913,2.065217391,54.75504323,NHS Highland,S92000003,NA,NA
2017 Q4,S08000022,H202H,C3,Anaesthetics,304,165,3.304347826,1.793478261,54.27631579,NHS Highland,S92000003,NA,NA
2017 Q4,S08000022,S08000022,C3,Anaesthetics,304,165,3.304347826,1.793478261,54.27631579,NHS Highland,S92000003,NA,NA
2018 Q1,S08000022,H202H,C3,Anaesthetics,444,280,4.933333333,3.111111111,63.06306306,NHS Highland,S92000003,NA,NA
2018 Q1,S08000022,S08000022,C3,Anaesthetics,444,280,4.933333333,3.111111111,63.06306306,NHS Highland,S92000003,NA,NA
2018 Q2,S08000022,H202H,C3,Anaesthetics,403,218,4.428571429,2.395604396,54.0942928,NHS Highland,S92000003,NA,NA
2018 Q2,S08000022,S08000022,C3,Anaesthetics,403,218,4.428571429,2.395604396,54.0942928,NHS Highland,S92000003,NA,NA
2018 Q3,S08000022,H103H,C3,Anaesthetics,1,1,0.010869565,0.010869565,100,NHS Highland,S92000003,NA,NA
2018 Q3,S08000022,H202H,C3,Anaesthetics,548,402,5.956521739,4.369565217,73.35766423,NHS Highland,S92000003,NA,NA
2018 Q3,S08000022,S08000022,C3,Anaesthetics,549,403,5.967391304,4.380434783,73.40619308,NHS Highland,S92000003,NA,NA
2018 Q4,S08000022,H202H,C3,Anaesthetics,501,277,5.445652174,3.010869565,55.28942116,NHS Highland,S92000003,NA,NA
2018 Q4,S08000022,S08000022,C3,Anaesthetics,501,277,5.445652174,3.010869565,55.28942116,NHS Highland,S92000003,NA,NA
2019 Q1,S08000022,H202H,C3,Anaesthetics,563,395,6.255555556,4.388888889,70.1598579,NHS Highland,S92000003,NA,NA
2019 Q1,S08000022,S08000022,C3,Anaesthetics,563,395,6.255555556,4.388888889,70.1598579,NHS Highland,S92000003,NA,NA
2019 Q2,S08000022,H202H,C3,Anaesthetics,620,435,6.813186813,4.78021978,70.16129032,NHS Highland,S92000003,NA,NA
2019 Q2,S08000022,S08000022,C3,Anaesthetics,620,435,6.813186813,4.78021978,70.16129032,NHS Highland,S92000003,NA,NA
2019 Q3,S08000022,H202H,C3,Anaesthetics,650,458,7.065217391,4.97826087,70.46153846,NHS Highland,S92000003,NA,NA
2019 Q3,S08000022,S08000022,C3,Anaesthetics,650,458,7.065217391,4.97826087,70.46153846,NHS Highland,S92000003,NA,NA
2019 Q4,S08000022,H202H,C3,Anaesthetics,619,372,6.72826087,4.043478261,60.09693053,NHS Highland,S92000003,NA,NA
2019 Q4,S08000022,S08000022,C3,Anaesthetics,619,372,6.72826087,4.043478261,60.09693053,NHS Highland,S92000003,NA,NA
2020 Q1,S08000022,H202H,C3,Anaesthetics,725,395,7.967032967,4.340659341,54.48275862,NHS Highland,S92000003,NA,NA
2020 Q1,S08000022,S08000022,C3,Anaesthetics,725,395,7.967032967,4.340659341,54.48275862,NHS Highland,S92000003,NA,NA
2020 Q2,S08000022,H202H,C3,Anaesthetics,1472,388,16.17582418,4.263736264,26.35869565,NHS Highland,S92000003,NA,NA
2020 Q2,S08000022,S08000022,C3,Anaesthetics,1472,388,16.17582418,4.263736264,26.35869565,NHS Highland,S92000003,NA,NA
2020 Q3,S08000022,H202H,C3,Anaesthetics,1156,430,12.56521739,4.673913043,37.19723183,NHS Highland,S92000003,NA,NA
2020 Q3,S08000022,S08000022,C3,Anaesthetics,1156,430,12.56521739,4.673913043,37.19723183,NHS Highland,S92000003,NA,NA
2020 Q4,S08000022,H202H,C3,Anaesthetics,1212,461,13.17391304,5.010869565,38.03630363,NHS Highland,S92000003,NA,NA
2020 Q4,S08000022,S08000022,C3,Anaesthetics,1212,461,13.17391304,5.010869565,38.03630363,NHS Highland,S92000003,NA,NA
2021 Q1,S08000022,H202H,C3,Anaesthetics,1051,748,11.67777778,8.311111111,71.17031399,NHS Highland,S92000003,NA,NA
2021 Q1,S08000022,S08000022,C3,Anaesthetics,1051,748,11.67777778,8.311111111,71.17031399,NHS Highland,S92000003,NA,NA
2021 Q2,S08000022,H202H,C3,Anaesthetics,786,463,8.637362637,5.087912088,58.90585242,NHS Highland,S92000003,NA,NA
2021 Q2,S08000022,S08000022,C3,Anaesthetics,786,463,8.637362637,5.087912088,58.90585242,NHS Highland,S92000003,NA,NA
2021 Q3,S08000022,H202H,C3,Anaesthetics,1290,823,14.02173913,8.945652174,63.79844961,NHS Highland,S92000003,NA,NA
2021 Q3,S08000022,S08000022,C3,Anaesthetics,1290,823,14.02173913,8.945652174,63.79844961,NHS Highland,S92000003,NA,NA
2021 Q4,S08000022,H202H,C3,Anaesthetics,1312,707,14.26086957,7.684782609,53.88719512,NHS Highland,S92000003,NA,NA
2021 Q4,S08000022,S08000022,C3,Anaesthetics,1312,707,14.26086957,7.684782609,53.88719512,NHS Highland,S92000003,NA,NA
2016 Q4,S08000022,H103H,A2,Cardiology,3,3,0.032608696,0.032608696,100,NHS Highland,S92000003,NA,NA
2016 Q4,S08000022,H202H,A2,Cardiology,1471,1420,15.98913043,15.43478261,96.53297077,NHS Highland,S92000003,NA,NA
2016 Q4,S08000022,S08000022,A2,Cardiology,1474,1423,16.02173913,15.4673913,96.54002714,NHS Highland,S92000003,NA,NA
2017 Q1,S08000022,H202H,A2,Cardiology,1634,1572,18.15555556,17.46666667,96.20563035,NHS Highland,S92000003,NA,NA
2017 Q1,S08000022,S08000022,A2,Cardiology,1634,1572,18.15555556,17.46666667,96.20563035,NHS Highland,S92000003,NA,NA
2017 Q2,S08000022,H202H,A2,Cardiology,1754,1670,19.27472527,18.35164835,95.21094641,NHS Highland,S92000003,NA,NA
2017 Q2,S08000022,S08000022,A2,Cardiology,1754,1670,19.27472527,18.35164835,95.21094641,NHS Highland,S92000003,NA,NA
2017 Q3,S08000022,H202H,A2,Cardiology,1953,1873,21.22826087,20.35869565,95.90373784,NHS Highland,S92000003,NA,NA
2017 Q3,S08000022,S08000022,A2,Cardiology,1953,1873,21.22826087,20.35869565,95.90373784,NHS Highland,S92000003,NA,NA
2017 Q4,S08000022,H202H,A2,Cardiology,1907,1847,20.72826087,20.07608696,96.85369691,NHS Highland,S92000003,NA,NA
2017 Q4,S08000022,S08000022,A2,Cardiology,1907,1847,20.72826087,20.07608696,96.85369691,NHS Highland,S92000003,NA,NA
2018 Q1,S08000022,H103H,A2,Cardiology,2,2,0.022222222,0.022222222,100,NHS Highland,S92000003,NA,NA
2018 Q1,S08000022,H202H,A2,Cardiology,1788,1737,19.86666667,19.3,97.14765101,NHS Highland,S92000003,NA,NA
2018 Q1,S08000022,S08000022,A2,Cardiology,1790,1739,19.88888889,19.32222222,97.15083799,NHS Highland,S92000003,NA,NA
2018 Q2,S08000022,H202H,A2,Cardiology,1686,1623,18.52747253,17.83516484,96.2633452,NHS Highland,S92000003,NA,NA
2018 Q2,S08000022,S08000022,A2,Cardiology,1687,1624,18.53846154,17.84615385,96.26556017,NHS Highland,S92000003,NA,NA
2018 Q3,S08000022,H202H,A2,Cardiology,1934,1778,21.02173913,19.32608696,91.93381593,NHS Highland,S92000003,NA,NA
2018 Q3,S08000022,S08000022,A2,Cardiology,1934,1778,21.02173913,19.32608696,91.93381593,NHS Highland,S92000003,NA,NA
2018 Q4,S08000022,H202H,A2,Cardiology,1795,1664,19.51086957,18.08695652,92.70194986,NHS Highland,S92000003,NA,NA
2018 Q4,S08000022,S08000022,A2,Cardiology,1795,1664,19.51086957,18.08695652,92.70194986,NHS Highland,S92000003,NA,NA
2019 Q1,S08000022,H202H,A2,Cardiology,1856,1754,20.62222222,19.48888889,94.50431034,NHS Highland,S92000003,NA,NA
2019 Q1,S08000022,S08000022,A2,Cardiology,1856,1754,20.62222222,19.48888889,94.50431034,NHS Highland,S92000003,NA,NA
2019 Q2,S08000022,H202H,A2,Cardiology,1825,1700,20.05494505,18.68131868,93.15068493,NHS Highland,S92000003,NA,NA
2019 Q2,S08000022,S08000022,A2,Cardiology,1825,1700,20.05494505,18.68131868,93.15068493,NHS Highland,S92000003,NA,NA
2019 Q3,S08000022,H202H,A2,Cardiology,1667,1528,18.11956522,16.60869565,91.66166767,NHS Highland,S92000003,NA,NA
2019 Q3,S08000022,S08000022,A2,Cardiology,1667,1528,18.11956522,16.60869565,91.66166767,NHS Highland,S92000003,NA,NA
2019 Q4,S08000022,H202H,A2,Cardiology,2009,1951,21.83695652,21.20652174,97.11299154,NHS Highland,S92000003,NA,NA
2019 Q4,S08000022,S08000022,A2,Cardiology,2009,1951,21.83695652,21.20652174,97.11299154,NHS Highland,S92000003,NA,NA
2020 Q1,S08000022,H202H,A2,Cardiology,1928,1660,21.18681319,18.24175824,86.09958506,NHS Highland,S92000003,NA,NA
2020 Q1,S08000022,S08000022,A2,Cardiology,1933,1665,21.24175824,18.2967033,86.13554061,NHS Highland,S92000003,NA,NA
2020 Q2,S08000022,H202H,A2,Cardiology,1467,1127,16.12087912,12.38461538,76.82344922,NHS Highland,S92000003,NA,NA
2020 Q2,S08000022,S08000022,A2,Cardiology,1467,1127,16.12087912,12.38461538,76.82344922,NHS Highland,S92000003,NA,NA
2020 Q3,S08000022,H202H,A2,Cardiology,1690,1468,18.36956522,15.95652174,86.86390533,NHS Highland,S92000003,NA,NA
2020 Q3,S08000022,S08000022,A2,Cardiology,1690,1468,18.36956522,15.95652174,86.86390533,NHS Highland,S92000003,NA,NA
2020 Q4,S08000022,H103H,A2,Cardiology,5,5,0.054347826,0.054347826,100,NHS Highland,S92000003,NA,NA
2020 Q4,S08000022,H202H,A2,Cardiology,1795,1693,19.51086957,18.40217391,94.31754875,NHS Highland,S92000003,NA,NA
2020 Q4,S08000022,S08000022,A2,Cardiology,1803,1701,19.59782609,18.48913043,94.34276206,NHS Highland,S92000003,NA,NA
2021 Q1,S08000022,H202H,A2,Cardiology,1760,1672,19.55555556,18.57777778,95,NHS Highland,S92000003,NA,NA
2021 Q1,S08000022,S08000022,A2,Cardiology,1760,1672,19.55555556,18.57777778,95,NHS Highland,S92000003,NA,NA
2021 Q2,S08000022,H202H,A2,Cardiology,1809,1743,19.87912088,19.15384615,96.35157546,NHS Highland,S92000003,NA,NA
2021 Q2,S08000022,S08000022,A2,Cardiology,1809,1743,19.87912088,19.15384615,96.35157546,NHS Highland,S92000003,NA,NA
2021 Q3,S08000022,H202H,A2,Cardiology,1925,1816,20.92391304,19.73913043,94.33766234,NHS Highland,S92000003,NA,NA
2021 Q3,S08000022,S08000022,A2,Cardiology,1925,1816,20.92391304,19.73913043,94.33766234,NHS Highland,S92000003,NA,NA
2021 Q4,S08000022,H202H,A2,Cardiology,1541,1434,16.75,15.58695652,93.05645685,NHS Highland,S92000003,NA,NA
2021 Q4,S08000022,S08000022,A2,Cardiology,1541,1434,16.75,15.58695652,93.05645685,NHS Highland,S92000003,NA,NA
2017 Q1,S08000022,S08000022,G2,Child & Adolescent Psychiatry,89,89,0.988888889,0.988888889,100,NHS Highland,S92000003,NA,NA
2017 Q2,S08000022,S08000022,G2,Child & Adolescent Psychiatry,91,91,1,1,100,NHS Highland,S92000003,NA,NA
2017 Q3,S08000022,S08000022,G2,Child & Adolescent Psychiatry,61,61,0.663043478,0.663043478,100,NHS Highland,S92000003,NA,NA
2016 Q4,S08000022,H202H,H2,Clinical Oncology,929,769,10.09782609,8.358695652,82.77717976,NHS Highland,S92000003,NA,NA
2016 Q4,S08000022,S08000022,H2,Clinical Oncology,929,769,10.09782609,8.358695652,82.77717976,NHS Highland,S92000003,NA,NA
2017 Q1,S08000022,H202H,H2,Clinical Oncology,914,818,10.15555556,9.088888889,89.49671772,NHS Highland,S92000003,NA,NA
2017 Q1,S08000022,S08000022,H2,Clinical Oncology,914,818,10.15555556,9.088888889,89.49671772,NHS Highland,S92000003,NA,NA
2017 Q2,S08000022,H202H,H2,Clinical Oncology,995,895,10.93406593,9.835164835,89.94974874,NHS Highland,S92000003,NA,NA
2017 Q2,S08000022,S08000022,H2,Clinical Oncology,1018,918,11.18681319,10.08791209,90.17681729,NHS Highland,S92000003,NA,NA
2017 Q3,S08000022,H202H,H2,Clinical Oncology,859,755,9.336956522,8.206521739,87.89289872,NHS Highland,S92000003,NA,NA
2017 Q3,S08000022,S08000022,H2,Clinical Oncology,859,755,9.336956522,8.206521739,87.89289872,NHS Highland,S92000003,NA,NA
2017 Q4,S08000022,H202H,H2,Clinical Oncology,777,675,8.445652174,7.336956522,86.87258687,NHS Highland,S92000003,NA,NA
2017 Q4,S08000022,S08000022,H2,Clinical Oncology,798,696,8.673913043,7.565217391,87.21804511,NHS Highland,S92000003,NA,NA
2018 Q1,S08000022,H202H,H2,Clinical Oncology,886,800,9.844444444,8.888888889,90.29345372,NHS Highland,S92000003,NA,NA
2018 Q1,S08000022,S08000022,H2,Clinical Oncology,886,800,9.844444444,8.888888889,90.29345372,NHS Highland,S92000003,NA,NA
2018 Q2,S08000022,H202H,H2,Clinical Oncology,734,632,8.065934066,6.945054945,86.10354223,NHS Highland,S92000003,NA,NA
2018 Q2,S08000022,S08000022,H2,Clinical Oncology,734,632,8.065934066,6.945054945,86.10354223,NHS Highland,S92000003,NA,NA
2018 Q3,S08000022,H202H,H2,Clinical Oncology,700,651,7.608695652,7.076086957,93,NHS Highland,S92000003,NA,NA
2018 Q3,S08000022,S08000022,H2,Clinical Oncology,700,651,7.608695652,7.076086957,93,NHS Highland,S92000003,NA,NA
2018 Q4,S08000022,H202H,H2,Clinical Oncology,748,742,8.130434783,8.065217391,99.19786096,NHS Highland,S92000003,NA,NA
2018 Q4,S08000022,S08000022,H2,Clinical Oncology,748,742,8.130434783,8.065217391,99.19786096,NHS Highland,S92000003,NA,NA
2019 Q1,S08000022,H202H,H2,Clinical Oncology,672,669,7.466666667,7.433333333,99.55357143,NHS Highland,S92000003,NA,NA
2019 Q1,S08000022,S08000022,H2,Clinical Oncology,672,669,7.466666667,7.433333333,99.55357143,NHS Highland,S92000003,NA,NA
2019 Q2,S08000022,H202H,H2,Clinical Oncology,887,730,9.747252747,8.021978022,82.29988726,NHS Highland,S92000003,NA,NA
2019 Q2,S08000022,S08000022,H2,Clinical Oncology,887,730,9.747252747,8.021978022,82.29988726,NHS Highland,S92000003,NA,NA
2019 Q3,S08000022,H202H,H2,Clinical Oncology,881,535,9.576086957,5.815217391,60.72644722,NHS Highland,S92000003,NA,NA
2019 Q3,S08000022,S08000022,H2,Clinical Oncology,881,535,9.576086957,5.815217391,60.72644722,NHS Highland,S92000003,NA,NA
2019 Q4,S08000022,H202H,H2,Clinical Oncology,918,639,9.97826087,6.945652174,69.60784314,NHS Highland,S92000003,NA,NA
2019 Q4,S08000022,S08000022,H2,Clinical Oncology,918,639,9.97826087,6.945652174,69.60784314,NHS Highland,S92000003,NA,NA
2020 Q1,S08000022,H202H,H2,Clinical Oncology,645,544,7.087912088,5.978021978,84.34108527,NHS Highland,S92000003,NA,NA
2020 Q1,S08000022,S08000022,H2,Clinical Oncology,645,544,7.087912088,5.978021978,84.34108527,NHS Highland,S92000003,NA,NA
2020 Q2,S08000022,H202H,H2,Clinical Oncology,485,436,5.32967033,4.791208791,89.89690722,NHS Highland,S92000003,NA,NA
2020 Q2,S08000022,S08000022,H2,Clinical Oncology,485,436,5.32967033,4.791208791,89.89690722,NHS Highland,S92000003,NA,NA
2020 Q3,S08000022,H202H,H2,Clinical Oncology,639,592,6.945652174,6.434782609,92.64475743,NHS Highland,S92000003,NA,NA
2020 Q3,S08000022,S08000022,H2,Clinical Oncology,645,598,7.010869565,6.5,92.71317829,NHS Highland,S92000003,NA,NA
2020 Q4,S08000022,H202H,H2,Clinical Oncology,711,588,7.72826087,6.391304348,82.70042194,NHS Highland,S92000003,NA,NA
2020 Q4,S08000022,S08000022,H2,Clinical Oncology,711,588,7.72826087,6.391304348,82.70042194,NHS Highland,S92000003,NA,NA
2021 Q1,S08000022,H202H,H2,Clinical Oncology,779,729,8.655555556,8.1,93.58151476,NHS Highland,S92000003,NA,NA
2021 Q1,S08000022,S08000022,H2,Clinical Oncology,779,729,8.655555556,8.1,93.58151476,NHS Highland,S92000003,NA,NA
2021 Q2,S08000022,H202H,H2,Clinical Oncology,730,729,8.021978022,8.010989011,99.8630137,NHS Highland,S92000003,NA,NA
2021 Q2,S08000022,S08000022,H2,Clinical Oncology,730,729,8.021978022,8.010989011,99.8630137,NHS Highland,S92000003,NA,NA
2021 Q3,S08000022,H202H,H2,Clinical Oncology,520,507,5.652173913,5.510869565,97.5,NHS Highland,S92000003,NA,NA
2021 Q3,S08000022,S08000022,H2,Clinical Oncology,520,507,5.652173913,5.510869565,97.5,NHS Highland,S92000003,NA,NA
2021 Q4,S08000022,H202H,H2,Clinical Oncology,522,470,5.673913043,5.108695652,90.03831418,NHS Highland,S92000003,NA,NA
2021 Q4,S08000022,S08000022,H2,Clinical Oncology,522,470,5.673913043,5.108695652,90.03831418,NHS Highland,S92000003,NA,NA
2017 Q2,S08000022,H202H,H1,Clinical Radiology,1,1,0.010989011,0.010989011,100,NHS Highland,S92000003,NA,NA
2017 Q2,S08000022,S08000022,H1,Clinical Radiology,1,1,0.010989011,0.010989011,100,NHS Highland,S92000003,NA,NA
2021 Q4,S08000022,H202H,H1,Clinical Radiology,1,1,0.010869565,0.010869565,100,NHS Highland,S92000003,NA,NA
2021 Q4,S08000022,S08000022,H1,Clinical Radiology,1,1,0.010869565,0.010869565,100,NHS Highland,S92000003,NA,NA
2016 Q4,S08000022,C121H,D1,Community Dental Practice,1,1,0.010869565,0.010869565,100,NHS Highland,S92000003,NA,NA
2016 Q4,S08000022,S08000022,D1,Community Dental Practice,1,1,0.010869565,0.010869565,100,NHS Highland,S92000003,NA,NA
2017 Q2,S08000022,C121H,D1,Community Dental Practice,1,1,0.010989011,0.010989011,100,NHS Highland,S92000003,NA,NA
2017 Q2,S08000022,S08000022,D1,Community Dental Practice,1,1,0.010989011,0.010989011,100,NHS Highland,S92000003,NA,NA
2017 Q3,S08000022,H212H,D1,Community Dental Practice,1,1,0.010869565,0.010869565,100,NHS Highland,S92000003,NA,NA
2017 Q3,S08000022,S08000022,D1,Community Dental Practice,1,1,0.010869565,0.010869565,100,NHS Highland,S92000003,NA,NA
2017 Q4,S08000022,C121H,D1,Community Dental Practice,2,2,0.02173913,0.02173913,100,NHS Highland,S92000003,NA,NA
2017 Q4,S08000022,S08000022,D1,Community Dental Practice,2,2,0.02173913,0.02173913,100,NHS Highland,S92000003,NA,NA
2018 Q4,S08000022,H103H,D1,Community Dental Practice,1,1,0.010869565,0.010869565,100,NHS Highland,S92000003,NA,NA
2018 Q4,S08000022,S08000022,D1,Community Dental Practice,1,1,0.010869565,0.010869565,100,NHS Highland,S92000003,NA,NA
2020 Q4,S08000022,H202H,D1,Community Dental Practice,1,1,0.010869565,0.010869565,100,NHS Highland,S92000003,NA,NA
2020 Q4,S08000022,S08000022,D1,Community Dental Practice,1,1,0.010869565,0.010869565,100,NHS Highland,S92000003,NA,NA
2021 Q2,S08000022,H202H,D1,Community Dental Practice,4,4,0.043956044,0.043956044,100,NHS Highland,S92000003,NA,NA
2021 Q2,S08000022,S08000022,D1,Community Dental Practice,4,4,0.043956044,0.043956044,100,NHS Highland,S92000003,NA,NA
2016 Q4,S08000022,H202H,NA,Community Grouping,13,13,0.141304348,0.141304348,100,NHS Highland,S92000003,NA,NA
2016 Q4,S08000022,S08000022,NA,Community Grouping,20997,16732,228.2282609,181.8695652,79.68757442,NHS Highland,S92000003,NA,NA
2017 Q1,S08000022,H202H,NA,Community Grouping,18,18,0.2,0.2,100,NHS Highland,S92000003,NA,NA
2017 Q1,S08000022,S08000022,NA,Community Grouping,20710,16568,230.1111111,184.0888889,80,NHS Highland,S92000003,NA,NA
2017 Q2,S08000022,H202H,NA,Community Grouping,30,30,0.32967033,0.32967033,100,NHS Highland,S92000003,NA,NA
2017 Q2,S08000022,S08000022,NA,Community Grouping,20615,14851,226.5384615,163.1978022,72.03977686,NHS Highland,S92000003,NA,NA
2017 Q3,S08000022,H202H,NA,Community Grouping,14,14,0.152173913,0.152173913,100,NHS Highland,S92000003,NA,NA
2017 Q3,S08000022,S08000022,NA,Community Grouping,19150,14110,208.1521739,153.3695652,73.68146214,NHS Highland,S92000003,NA,NA
2017 Q4,S08000022,H202H,NA,Community Grouping,9,9,0.097826087,0.097826087,100,NHS Highland,S92000003,NA,NA
2017 Q4,S08000022,S08000022,NA,Community Grouping,19045,14514,207.0108696,157.7608696,76.20897873,NHS Highland,S92000003,NA,NA
2018 Q1,S08000022,H202H,NA,Community Grouping,20,20,0.222222222,0.222222222,100,NHS Highland,S92000003,NA,NA
2018 Q1,S08000022,S08000022,NA,Community Grouping,18755,15345,208.3888889,170.5,81.81818182,NHS Highland,S92000003,NA,NA
2018 Q2,S08000022,H202H,NA,Community Grouping,30,30,0.32967033,0.32967033,100,NHS Highland,S92000003,NA,NA
2018 Q2,S08000022,H212H,NA,Community Grouping,2,2,0.021978022,0.021978022,100,NHS Highland,S92000003,NA,NA
2018 Q2,S08000022,S08000022,NA,Community Grouping,19021,15275,209.021978,167.8571429,80.3059776,NHS Highland,S92000003,NA,NA
2018 Q3,S08000022,H202H,NA,Community Grouping,38,38,0.413043478,0.413043478,100,NHS Highland,S92000003,NA,NA
2018 Q3,S08000022,S08000022,NA,Community Grouping,18690,14352,203.1521739,156,76.78972713,NHS Highland,S92000003,NA,NA
2018 Q4,S08000022,H202H,NA,Community Grouping,8,8,0.086956522,0.086956522,100,NHS Highland,S92000003,NA,NA
2018 Q4,S08000022,S08000022,NA,Community Grouping,18508,13895,201.173913,151.0326087,75.07564297,NHS Highland,S92000003,NA,NA
2019 Q1,S08000022,H202H,NA,Community Grouping,9,9,0.1,0.1,100,NHS Highland,S92000003,NA,NA
2019 Q1,S08000022,S08000022,NA,Community Grouping,18599,15436,206.6555556,171.5111111,82.99370934,NHS Highland,S92000003,NA,NA
2019 Q2,S08000022,H202H,NA,Community Grouping,5,5,0.054945055,0.054945055,100,NHS Highland,S92000003,NA,NA
2019 Q2,S08000022,S08000022,NA,Community Grouping,18631,15119,204.7362637,166.1428571,81.14969674,NHS Highland,S92000003,NA,NA
2019 Q3,S08000022,H202H,NA,Community Grouping,9,9,0.097826087,0.097826087,100,NHS Highland,S92000003,NA,NA
2019 Q3,S08000022,H212H,NA,Community Grouping,3,3,0.032608696,0.032608696,100,NHS Highland,S92000003,NA,NA
2019 Q3,S08000022,S08000022,NA,Community Grouping,19137,14928,208.0108696,162.2608696,78.00595705,NHS Highland,S92000003,NA,NA
2019 Q4,S08000022,H202H,NA,Community Grouping,3,3,0.032608696,0.032608696,100,NHS Highland,S92000003,NA,NA
2019 Q4,S08000022,S08000022,NA,Community Grouping,18855,14668,204.9456522,159.4347826,77.79368868,NHS Highland,S92000003,NA,NA
2020 Q1,S08000022,H202H,NA,Community Grouping,13,13,0.142857143,0.142857143,100,NHS Highland,S92000003,NA,NA
2020 Q1,S08000022,S08000022,NA,Community Grouping,19089,15000,209.7692308,164.8351648,78.5792865,NHS Highland,S92000003,NA,NA
2020 Q2,S08000022,S08000022,NA,Community Grouping,18693,10159,205.4175824,111.6373626,54.34654684,NHS Highland,S92000003,NA,NA
2020 Q3,S08000022,H202H,NA,Community Grouping,10,10,0.108695652,0.108695652,100,NHS Highland,S92000003,NA,NA
2020 Q3,S08000022,S08000022,NA,Community Grouping,15578,10151,169.326087,110.3369565,65.16240852,NHS Highland,S92000003,NA,NA
2020 Q4,S08000022,H202H,NA,Community Grouping,16,16,0.173913043,0.173913043,100,NHS Highland,S92000003,NA,NA
2020 Q4,S08000022,S08000022,NA,Community Grouping,13932,9954,151.4347826,108.1956522,71.44702842,NHS Highland,S92000003,NA,NA
2021 Q1,S08000022,H202H,NA,Community Grouping,3,3,0.033333333,0.033333333,100,NHS Highland,S92000003,NA,NA
2021 Q1,S08000022,S08000022,NA,Community Grouping,14974,12109,166.3777778,134.5444444,80.86683585,NHS Highland,S92000003,NA,NA
